palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao
CRIAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/criar2Sm_Prog001.mp4,CRIAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
CRIAR3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/criar3Sm_Prog001.mp4,CRIAR3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
CRIAR4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/criar4Sm_Prog001.mp4,CRIAR4.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
CRIME,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/crimeSm_Prog001.mp4,CRIME.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
CRITICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/criticarSm_Prog001.mp4,CRITICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg11.jpg
CRUCIFICAÇÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/crucificacaoSm_Prog001.mp4,CRUCIFICAÇÃO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
CRUCIFICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/crucificacaoSm_Prog001.mp4,CRUCIFICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
CRUZ,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cruzSm_Prog001.mp4,CRUZ.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
CRUZAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cruzar1Sm_Prog001.mp4,CRUZAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg
CRUZAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cruzar2Sm_Prog001.mp4,CRUZAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
CUBA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cubaSm_Prog001.mp4,CUBA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
CUBA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuba2Sm_Prog001.mp4,CUBA2.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
CUBANO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cubanoSm_Prog001.mp4,CUBANO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
CUBO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuboSm_Prog001.mp4,CUBO.mp4,SUBSTANTIVO,COR/FORMA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg
CUECA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuecaSm_Prog001.mp4,CUECA.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg
CUIDADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuidadoSm_Prog001.mp4,CUIDADO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
CUIDADOSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/acautelarSm_Prog001.mp4,CUIDADOSO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
CUIDAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuidar1Sm_Prog001.mp4,CUIDAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
CUIDAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuidar2Sm_Prog001.mp4,CUIDAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
CULPA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/culpaSm_Prog001.mp4,CULPA.mp4,VERBO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg11.jpg
CULPADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/culpadoSm_Prog001.mp4,CULPADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg45.jpg
CULTO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/culto1Sm_Prog001.mp4,CULTO1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
CULTO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/culto2Sm_Prog001.mp4,CULTO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg31.jpg
CULTURA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/culturaSm_Prog001.mp4,CULTURA1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
CULTURA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cultura2Sm_Prog001.mp4,CULTURA2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg31.jpg
CUMPRIMENTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cumprimentarSm_Prog001.mp4,CUMPRIMENTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
CUNHADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cunhadoSm_Prog001.mp4,CUNHADO.mp4,SUBSTANTIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
CUPIDO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cupidoSm_Prog001.mp4,CUPIDO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
CUPIM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cupimSm_Prog001.mp4,CUPIM.mp4,ADJETIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg
CUPUAÇU,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cupuacuSm_Prog001.mp4,CUPUAÇU.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
CURA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curaSm_Prog001.mp4,CURA.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
CURAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curarSm_Prog001.mp4,CURAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
CURIOSIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curiosidadeSm_Prog001.mp4,CURIOSIDADE.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
CURIOSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curiosoSm_Prog001.mp4,CURIOSO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
CURITIBA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curitibaSm_Prog001.mp4,CURITIBA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
CURRÍCULO VITAE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curriculo-vitaeSm_Prog001.mp4,CURRÍCULO VITAE.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
CURSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cursoSm_Prog001.mp4,CURSO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg
CURTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curtoSm_Prog001.mp4,CURTO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
CURTO-CIRCUITO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curto-circuitoSm_Prog001.mp4,CURTO-CIRCUITO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
CURVA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curvaSm_Prog001.mp4,CURVA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53b.jpg
CURVAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/curva-se2Sm_Prog001.mp4,CURVAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg
CUSPIR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/cuspirSm_Prog001.mp4,CUSPIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg04.jpg
CUSTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/custarSm_Prog001.mp4,CUSTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg
D,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dSm_Prog001.mp4,D.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg12.jpg
DADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dadoSm_Prog001.mp4,DADO.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
DAMA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/damaSm_Prog001.mp4,DAMA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
DAMAS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/damasSm_Prog001.mp4,DAMAS.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
DANADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/danadoSm_Prog001.mp4,DANADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
DANÇA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancaSm_Prog001.mp4,DANÇA.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
DANÇAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancar1Sm_Prog001.mp4,DANÇAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
DANÇAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancar2Sm_Prog001.mp4,DANÇAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
DANÇARINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dancarinaSm_Prog001.mp4,DANÇARINA.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
DANIFICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/danificarSm_Prog001.mp4,DANIFICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
DANO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/danoSm_Prog001.mp4,DANO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
DAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/darSm_Prog001.mp4,DAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
DAR-NÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dar-naoSm_Prog001.mp4,DAR-NÃO.mp4,LOC.VERB.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
DAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dar2Sm_Prog001.mp4,DAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
DARDO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dardoSm_Prog001.mp4,DARDO.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg
DATA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dataSm_Prog001.mp4,DATA.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg12.jpg
DATAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/datarSm_Prog001.mp4,DATAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
DATILOGRAFAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/datilografarSm_Prog001.mp4,DATILOGRAFAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
DATILOLOGIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/datilografiaSm_Prog001.mp4,DATILOLOGIA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
DE REPENTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/de-repenteSm_Prog001.mp4,DE REPENTE.mp4,LOC.ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
DEBAIXO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debaixoSm_Prog001.mp4,DEBAIXO.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
DEBATE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debateSm_Prog001.mp4,DEBATE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
DEBATER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debateSm_Prog001.mp4,DEBATER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
DEBILITADA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debilitadaSm_Prog001.mp4,DEBILITADA.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
DEBITAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debitarSm_Prog001.mp4,DEBITAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg
DÉBITO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debitoSm_Prog001.mp4,DÉBITO.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg
DEBOCHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debocharSm_Prog001.mp4,DEBOCHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg
DEBRUÇAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/debrucarSm_Prog001.mp4,DEBRUÇAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
DECAIR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decairSm_Prog001.mp4,DECAIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
DECÁLOGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decalogoSm_Prog001.mp4,DECÁLOGO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
DECAPITAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decapitarSm_Prog001.mp4,DECAPITAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
DECENTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decenteSm_Prog001.mp4,DECENTE.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg
DECEPAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deceparSm_Prog001.mp4,DECEPAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg
DECEPCIONADO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decepcionadoSm_Prog001.mp4,DECEPCIONADO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
DECEPCIONADO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decepcionado2Sm_Prog001.mp4,DECEPCIONADO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg33.jpg
DECEPCIONAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decepcionarSm_Prog001.mp4,DECEPCIONAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
DECIDIR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decidirSm_Prog001.mp4,DECIDIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
DECIFRAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decifrarSm_Prog001.mp4,DECIFRAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
DECISÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decisaoSm_Prog001.mp4,DECISÃO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
DECLARAÇÃO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declaracao1Sm_Prog001.mp4,DECLARAÇÃO1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg37a.jpg
DECLARAÇAO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declaracao2Sm_Prog001.mp4,DECLARAÇAO2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg12.jpg
DECLARAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declararSm_Prog001.mp4,DECLARAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
DECLINAÇÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/declinacaoSm_Prog001.mp4,DECLINAÇÃO.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg
DECOLAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decolarSm_Prog001.mp4,DECOLAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
DECOMPOR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decomporSm_Prog001.mp4,DECOMPOR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
DECORAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decorar1Sm_Prog001.mp4,DECORAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg
DECORAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decorar2Sm_Prog001.mp4,DECORAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
DECRETAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decretarSm_Prog001.mp4,DECRETAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
DECRETO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decretoSm_Prog001.mp4,DECRETO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg06.jpg
DECURSO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/decursoSm_Prog001.mp4,DECURSO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
DEDAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedalSm_Prog001.mp4,DEDAL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
DEDETIZAÇÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedetizacaoSm_Prog001.mp4,DEDETIZAÇÃO.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg
DEDICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedicarSm_Prog001.mp4,DEDICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
DEDILHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedilharSm_Prog001.mp4,DEDILHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
DEDO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedoSm_Prog001.mp4,DEDO.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
DEDURAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/dedurarSm_Prog001.mp4,DEDURAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
DEDUZIR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/deduzirSm_Prog001.mp4,DEDUZIR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
DEFECAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/defecarSm_Prog001.mp4,DEFECAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
