palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao,CM
AMEACAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ameacar2Sm_Prog001.mp4,AMEACAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
AMEM1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amem1Sm_Prog001.mp4,AMEM1.mp4,INTERJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg62.jpg,cg62
AMEM2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amem2Sm_Prog001.mp4,AMEM2.mp4,INTERJ.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
AMENDOIM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amendoimSm_Prog001.mp4,AMENDOIM.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg17.jpg,cg17
AMERICA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/americaSm_Prog001.mp4,AMERICA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMERICA CENTRAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/america_centralSm_Prog001.mp4,AMERICA CENTRAL.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
AMERICA DO NORTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/america_norteSm_Prog001.mp4,AMERICA DO NORTE.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMERICA DO SUL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/america_sulSm_Prog001.mp4,AMERICA DO SUL.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
AMERICANO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/americanoSm_Prog001.mp4,AMERICANO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
AMIGAVEL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amigavelSm_Prog001.mp4,AMIGAVEL.mp4,ADJETIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMIGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amigoSm_Prog001.mp4,AMIGO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMIZADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amizadeSm_Prog001.mp4,AMIZADE.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMOLAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amolar1Sm_Prog001.mp4,AMOLAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMOLAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amolar2Sm_Prog001.mp4,AMOLAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg,cg24
AMONTOAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amontoarSm_Prog001.mp4,AMONTOAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
AMOR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amor1Sm_Prog001.mp4,AMOR.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
AMORA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amoraSm_Prog001.mp4,AMORA.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg45.jpg,cg45
AMORTECEDOR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amortecedorSm_Prog001.mp4,AMORTECEDOR.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
AMPLIAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ampliarSm_Prog001.mp4,AMPLIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMPLO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amploSm_Prog001.mp4,AMPLO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
AMPUTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/amputarSm_Prog001.mp4,AMPUTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANALFABETO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/analfabetoSm_Prog001.mp4,ANALFABETO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
ANALISAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/analisarSm_Prog001.mp4,ANALISAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANCESTRAIS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ancestraisSm_Prog001.mp4,ANCESTRAIS.mp4,ADJETIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg12.jpg,cg12
ANCIAO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anciaoSm_Prog001.mp4,ANCIAO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANCORAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ancorarSm_Prog001.mp4,ANCORAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg16.jpg,cg16
ANDAIME,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andaimeSm_Prog001.mp4,ANDAIME.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg37a.jpg,cg37a
ANDAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar1Sm_Prog001.mp4,ANDAR1.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANDAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar2Sm_Prog001.mp4,ANDAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
ANDAR3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar3Sm_Prog001.mp4,ANDAR3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANDAR4,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar4Sm_Prog001.mp4,ANDAR4.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg31.jpg,cg31
ANDAR5,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar5Sm_Prog001.mp4,ANDAR5.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANDAR6,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar6Sm_Prog001.mp4,ANDAR6.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg27.jpg,cg27
ANDAR7,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/andar7Sm_Prog001.mp4,ANDAR7.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg52.jpg,cg52
ANEL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anelSm_Prog001.mp4,ANEL.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg21.jpg,cg21
ANGUSTIADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/angustiadoSm_Prog001.mp4,ANGUSTIADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
ANGUSTIAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/angustiarSm_Prog001.mp4,ANGUSTIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANIMAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/animaisSm_Prog001.mp4,ANIMAL.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
ANIMAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/animoSm_Prog001.mp4,ANIMAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
ANIQUILAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aniquilarSm_Prog001.mp4,ANIQUILAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg,cg64
ANIVERSARIO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aniversario1Sm_Prog001.mp4,ANIVERSARIO1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
ANIVERSARIO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aniversario2Sm_Prog001.mp4,ANIVERSARIO2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANJO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anjoSm_Prog001.mp4,ANJO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anoSm_Prog001.mp4,ANO.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO NOVO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_novo1Sm_Prog001.mp4,ANO NOVO1.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO NOVO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_novo2Sm_Prog001.mp4,ANO NOVO2.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
ANO NOVO3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_novo3Sm_Prog001.mp4,ANO NOVO3.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
ANO PASSADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_passadoSm_Prog001.mp4,ANO PASSADO.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO QUE VEM1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_que_vem1Sm_Prog001.mp4,ANO QUE VEM1.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO QUE VEM2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano_que_vem2Sm_Prog001.mp4,ANO QUE VEM2.mp4,LOC. SUBST.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ano2Sm_Prog001.mp4,ANO.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
ANOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anosSm_Prog001.mp4,ANOS.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANOTAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anotar1Sm_Prog001.mp4,ANOTAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
ANOTAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anotar2Sm_Prog001.mp4,ANOTAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg,cg07
ANOTAR3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anotar3Sm_Prog001.mp4,ANOTAR3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg,cg44
ANSIEDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/ansiedadeSm_Prog001.mp4,ANSIEDADE.mp4,SUBSTANTIVO,SENTIMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANTAGONICO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antagonicoSm_Prog001.mp4,ANTAGONICO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ANTARTICA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antarticaSm_Prog001.mp4,ANTARTICA.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
ANTEBRACO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antebracoSm_Prog001.mp4,ANTEBRACO.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANTECEDENCIA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecedencia1Sm_Prog001.mp4,ANTECEDENCIA1.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANTECEDENCIA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecedencia2Sm_Prog001.mp4,ANTECEDENCIA2.mp4,SUBSTANTIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTECEDER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecederSm_Prog001.mp4,ANTECEDER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTECIPAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anteciparSm_Prog001.mp4,ANTECIPAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTECIPAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antecipar2Sm_Prog001.mp4,ANTECIPAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANTENA PARABOLICA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena_parabolicaSm_Prog001.mp4,ANTENA PARABOLICA.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
ANTENA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena1Sm_Prog001.mp4,ANTENA1.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ANTENA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena2Sm_Prog001.mp4,ANTENA2.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
ANTENA3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antena3Sm_Prog001.mp4,ANTENA3.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg,cg20
ANTEONTEM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anteontemSm_Prog001.mp4,ANTEONTEM.mp4,ADV.,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg28.jpg,cg28
ANTEPASSADOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antepassadosSm_Prog001.mp4,ANTEPASSADOS.mp4,SUBSTANTIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANTERIOR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anterior1Sm_Prog001.mp4,ANTERIOR1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTERIOR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anterior2Sm_Prog001.mp4,ANTERIOR2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg,cg63
ANTES1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antes1Sm_Prog001.mp4,ANTES1.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg,cg53a
ANTES2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antes2Sm_Prog001.mp4,ANTES2.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
ANTICONCEPCIONAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anticoncepcionalSm_Prog001.mp4,ANTICONCEPCIONAL.mp4,SUBSTANTIVO,HIGIENE/SAÚDE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg49.jpg,cg49
ANTIGO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antigo1Sm_Prog001.mp4,ANTIGO1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg39.jpg,cg39
ANTIGO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antigo2Sm_Prog001.mp4,ANTIGO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg22b.jpg,cg22b
ANTILHAS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antilhasSm_Prog001.mp4,ANTILHAS.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg26.jpg,cg26
ANTIPATICO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/antipaticoSm_Prog001.mp4,ANTIPATICO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg46a.jpg,cg46a
ANUAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anualSm_Prog001.mp4,ANUAL.mp4,ADJETIVO,ANO SIDERAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
ANULADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anuladoSm_Prog001.mp4,ANULADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANULAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anular1Sm_Prog001.mp4,ANULAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANULAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anular2Sm_Prog001.mp4,ANULAR2.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg,cg14
ANUNCIAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anunciarSm_Prog001.mp4,ANUNCIAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
ANUNCIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anuncioSm_Prog001.mp4,ANUNCIO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg,cg40
ANZOL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/anzolSm_Prog001.mp4,ANZOL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg,cg15
APAGADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apagadoSm_Prog001.mp4,APAGADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
APAGADOR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apagadorSm_Prog001.mp4,APAGADOR.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg,cg01
APAGAR LUZ,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apagar3Sm_Prog001.mp4,APAGAR LUZ.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
APAGAR VELA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apagar1Sm_Prog001.mp4,APAGAR VELA.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg,cg02
APAIXONADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apaixonadoSm_Prog001.mp4,APAIXONADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
APAIXONAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apaixonarSm_Prog001.mp4,APAIXONAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg51a.jpg,cg51a
APALPAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apalparSm_Prog001.mp4,APALPAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg,cg47
APANHAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apanhar1Sm_Prog001.mp4,APANHAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg,cg57
APANHAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/apanhar2Sm_Prog001.mp4,APANHAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg11.jpg,cg11
APARAFUSAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aparafusarSm_Prog001.mp4,APARAFUSAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg05.jpg,cg05
APARECER1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aparecer1Sm_Prog001.mp4,APARECER1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg08a.jpg,cg08a
APARECER3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aparecer3Sm_Prog001.mp4,APARECER3.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg,cg32
APARELHO AUDITIVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/aparelho_auditivoSm_Prog001.mp4,APARELHO AUDITIVO.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18a.jpg,cg18a
